type,PC1,PC2,quality
white,-59.39144022,-2.535934393,5
white,-64.26448922,9.320848581,5
white,-15.41102404,0.057308011,6
white,-26.12766319,15.9051754,6
white,-64.26407111,9.3237627,5
white,1.792333201,2.529851215,7
white,-20.44319802,-11.70181535,5
white,-83.03701107,-7.836094977,5
white,-45.60502984,-13.57972664,4
white,-3.126571117,-6.924284384,7
white,-37.14459552,4.379856403,6
white,-39.05359308,21.67011391,5
white,76.70755611,1.263293169,5
white,49.78862814,0.277699656,6
white,-102.3823619,-8.999553008,6
white,50.51956437,-9.028415303,5
white,17.5565321,-9.763425889,5
white,43.3159614,-13.06022385,5
white,-38.50967765,5.11967825,5
white,-29.16968745,7.848000903,6
white,28.03843949,-14.97914465,6
white,-51.92645882,4.608737772,7
white,-6.006868384,4.536500815,6
white,-29.37187941,6.496865801,7
white,21.3708485,2.727605222,6
white,3.565708644,3.092371013,5
white,-1.800261387,-2.148443008,5
white,-68.50954827,23.87977503,6
white,-68.28268166,-18.56969696,5
white,-4.31431902,-6.278555525,6
white,36.32251294,-2.538939013,6
white,-51.22057767,9.047719049,6
white,-77.69767414,-2.308544013,8
white,-46.13799075,1.210329475,6
white,-11.02081713,-11.33175881,6
white,-43.26757444,11.08451779,5
white,-69.06561778,10.31356108,6
white,35.37260928,4.525366488,7
white,34.30023379,-21.74045906,4
white,37.65831994,-8.247844477,5
white,-40.67860786,-13.13510386,6
white,-33.25621588,3.653836944,6
white,-36.10858858,6.93031756,6
white,-57.37827731,-18.42387704,6
white,-12.84249081,18.21824252,5
white,-15.29103943,19.61901484,5
white,-18.09363819,3.30911525,6
white,-45.20808638,11.454769,6
white,56.45732956,-4.253590947,6
white,-17.14820173,-19.22660028,5
white,39.81305251,2.741581346,7
white,44.79139339,-3.298273488,6
white,-22.2873849,-4.054960915,5
white,2.762510584,4.25075715,6
white,69.22576302,-2.680264721,5
white,54.589819,1.61894453,6
white,28.12906397,0.51547059,7
white,7.38850745,-21.82306132,7
white,-25.13970553,-5.744608632,6
white,-7.324454874,9.372684277,6
white,-77.69858202,-10.77742673,6
white,-49.61917045,-19.54786201,5
white,-13.55131269,5.575270521,5
white,82.46734344,-8.536300138,5
white,-45.57413844,4.253437834,5
white,-11.87867201,-5.22121988,6
white,-3.93405303,-14.57853357,6
white,-21.21087366,-8.813382991,5
white,36.66845143,3.793540366,6
white,-48.40130691,2.567361116,5
white,19.22946883,-19.64216271,5
white,67.51264266,0.805712049,5
white,-12.99875517,-19.12901226,6
white,35.45208922,-3.70347727,5
white,70.34244297,-5.686472171,5
white,-77.83227758,0.676535942,6
white,35.44525809,-3.700281156,6
white,30.56548065,3.186856957,6
white,24.49793517,-6.48573452,6
white,14.04181529,-9.465450407,5
white,-16.32121028,-11.61358439,5
white,-15.63998695,-10.38021148,5
white,-32.8738651,-11.94413151,7
white,18.68699073,-15.42864283,3
white,-10.64071666,3.723693846,5
white,39.19162213,-5.821917857,5
white,-14.99187906,-12.34166168,6
white,-9.292508415,-18.01886065,7
white,-89.29622555,-13.93081213,5
white,-29.40875791,-12.21954311,5
white,-88.99949677,-0.284061939,5
white,43.04604628,-0.670009025,6
white,5.47812139,0.441427449,5
white,13.04821317,6.670883036,5
white,-45.42071586,4.21361447,6
white,13.68648928,-10.79230421,5
white,-1.930290512,-10.85219161,5
white,-6.052277457,-10.94049186,5
white,34.57003012,0.117966634,6
white,13.63503179,-6.653293455,7
white,-31.67945302,-19.0760492,6
white,-1.628772209,-4.517926776,6
white,-27.93044679,0.728971287,5
white,-55.6860273,7.633612272,5
white,19.47694762,-20.60479981,5
white,-59.47504813,-12.14727355,6
white,20.37182231,-4.808169214,6
white,24.13987808,-11.92849495,4
white,44.91664459,-5.107710604,5
white,19.92756504,-4.682809853,6
white,30.54627933,-13.20460341,5
white,-15.30958312,8.209494857,6
white,39.80145047,-7.802361161,5
white,-18.46186026,8.376120645,6
white,8.698410045,-3.880450704,6
white,-37.85718022,6.361294887,5
white,-42.22039018,7.232567891,5
white,44.82660846,3.994649007,5
white,4.140037226,-12.00006438,5
white,-8.110325792,-4.13780456,5
white,15.76707613,-26.68469236,5
white,-6.770847864,-5.735596722,5
white,-34.94085932,29.05937949,6
white,-17.36619199,3.659451952,5
white,55.48341639,-4.503129148,6
white,-94.59179875,-32.91410079,5
white,9.044036918,2.451789395,5
white,-95.04313019,-20.5107511,5
white,-6.757479322,9.746473479,6
white,-53.57226017,10.41984658,6
white,-3.670981745,8.715392756,5
white,46.71180813,-2.766698274,5
white,71.11824157,2.854199417,4
white,22.04642269,-3.334680979,5
white,15.40723779,-13.3760266,6
white,20.36382681,-16.22781369,4
white,-19.58456334,7.29357367,5
white,26.97413841,8.481824769,7
white,-41.12544493,13.88681825,5
white,-26.99414972,0.133139974,5
white,-32.60133592,-21.10444917,5
white,-203.1850265,-39.59893674,5
white,-8.609769027,-1.312849526,6
white,26.86944357,-13.39841738,5
white,-2.685598741,-15.26054947,5
white,-24.24086075,8.258126762,6
white,-20.29432033,-19.04815088,6
white,17.66394489,8.067349722,6
white,-85.28516649,-17.0065438,5
white,6.063546534,-2.402246354,6
white,37.99842297,-6.000909583,5
white,36.72628183,-13.50091711,5
white,20.074304,1.684527786,5
white,-48.26140267,17.12344226,5
white,51.07411666,-3.626263907,7
white,-12.47476687,15.44717075,6
white,-30.6683955,6.312415352,6
white,33.34116578,-0.090405647,6
white,-1.123813095,-15.49511952,5
white,37.91283292,6.307051434,6
white,33.80730485,10.30783953,6
white,64.40629285,-3.109465057,6
white,47.85251639,0.639496271,6
white,-47.8603797,-14.00172931,4
white,-41.81329534,-13.35756105,5
white,65.92790512,-8.875970082,4
white,44.67672188,8.132527456,6
white,33.60361582,-0.166230188,6
white,81.2618606,-7.8199722,4
white,14.12931137,-2.146851718,6
white,57.76914333,9.641354011,7
white,25.73985008,-9.570911985,6
white,1.099269188,21.457896,5
white,-18.46828205,-25.80645426,5
white,-92.3479438,-11.01781834,7
white,25.67208717,-17.70716475,5
white,-27.48009877,1.143078208,5
white,-75.96594205,-6.533602351,7
white,13.95168359,-8.535749444,7
white,30.80114901,6.319182565,6
white,-7.110153967,-7.972991387,6
white,23.76986198,1.356240821,6
white,-9.242361399,-0.229340757,5
white,-4.496740126,1.991336142,5
white,28.56804272,1.801765581,6
white,44.24224224,0.949854747,7
white,66.62469124,-3.561718914,5
white,6.168659206,-21.1438599,5
white,48.19284626,1.984472078,6
white,11.18997012,4.356104546,6
white,27.96236832,1.438174027,6
white,-7.487884052,-2.888526081,5
white,-14.14205074,-7.963771409,6
white,67.96859829,3.023841889,6
white,37.48545786,0.892653229,6
white,-52.84078516,4.340379734,5
white,-101.6958316,15.92849015,6
white,-18.11115572,-8.97318251,5
white,-6.127916674,-14.11197371,6
white,-23.03229436,-28.08988733,5
white,-32.05151581,-25.37766413,5
white,-39.51128332,-10.62172284,5
white,9.572464278,-16.72744449,6
white,-0.935407275,0.823048852,7
white,14.83669511,-18.75222754,5
white,14.86743389,-7.353924304,6
white,-16.88301852,14.00270789,7
white,1.356185266,0.34058702,6
white,32.45826961,-3.586770236,6
white,-22.51821431,-8.984855329,6
white,44.89834273,-7.444041926,5
white,12.47594303,-14.17685325,6
white,-23.33373613,-12.49446118,6
white,3.011410601,1.862110042,7
white,15.45294945,9.386549033,6
white,-16.66718731,-14.71020114,7
white,-33.33652762,0.478176243,6
white,-27.41203262,-10.27753594,4
white,-45.23357482,13.77481987,5
white,-48.20823033,17.10344849,5
white,9.815344699,13.29136558,7
white,-14.31655472,3.519568739,6
white,51.56870532,-5.584440211,6
white,-19.0672723,-31.15231472,5
white,49.40668216,-1.930081624,5
white,-3.002772701,-26.57309859,6
white,-48.62035736,0.301987792,5
white,-24.85485867,-4.396033749,4
white,-14.3643237,0.32119712,6
white,-42.94692966,-5.390780619,5
white,-34.56223168,5.269765604,5
white,-37.28729955,7.648105126,5
white,-87.78125211,-23.78859293,5
white,-1.878054184,-7.650152358,7
white,41.03346106,-8.485422678,6
white,-49.75788333,-3.11494263,5
white,-97.6837911,-14.96581673,6
white,35.34862516,8.604967277,7
white,-39.76720018,5.831145863,5
white,-36.57965205,2.454118041,6
white,4.233968687,1.129295469,6
white,11.95910528,-8.158631615,5
white,5.457543565,0.420199965,6
white,-71.34422023,3.474238527,5
white,7.089966722,-13.56292975,6
white,79.88982539,-3.009230652,6
white,-25.15681612,7.974951233,5
white,-21.15446742,13.09339507,6
white,-24.80442193,-22.25095463,5
white,-14.28812956,-3.819679251,6
white,-34.33901415,3.418051351,6
white,27.7260284,13.77403988,7
white,-22.41738851,9.70637381,6
white,29.85785584,1.08623853,6
white,48.18377911,-12.61481679,5
white,-42.90440071,1.018938166,4
white,-66.40037883,4.76359526,6
white,47.35774291,2.562489589,6
white,-13.81615805,6.542029074,5
white,62.16019472,1.440415523,6
white,73.28762822,2.414748983,6
white,-79.02658395,11.87822457,5
white,-9.67866441,9.851211749,5
white,-11.17296473,11.51668617,5
white,41.10016073,2.032730488,7
white,33.94910369,-5.251189032,7
white,-12.9792588,-0.453288865,6
white,-69.07337029,-14.7952082,6
white,20.59890545,8.856631007,7
white,-19.49028546,22.75869889,6
white,-32.89691164,3.558714122,7
white,-70.82527366,12.96033269,6
white,30.46593132,-4.058435157,8
white,13.78356621,-3.484981036,7
white,14.09028492,-6.249773327,5
white,-58.74961016,-0.410348959,5
white,12.87098541,-5.55793322,5
white,-24.23257893,-27.39984665,6
white,-6.845309017,3.379383157,7
white,7.715880652,-15.50436438,5
white,-21.1595297,-6.504595368,5
white,-1.822357899,0.486174013,5
white,17.30103206,-20.18340513,6
white,2.80079357,10.10559433,7
white,60.52146031,-4.133017703,7
white,7.987872698,9.54782687,6
white,-10.33267941,11.82571782,6
white,20.90305896,4.660761247,7
white,-19.67180787,11.40545589,5
white,-32.16625467,15.27272448,4
white,50.42984833,17.93679785,7
white,5.008556612,8.770248697,6
white,-32.803394,-33.86235216,5
white,18.96757473,-7.271966588,6
white,-12.05788499,3.930248797,6
white,-55.95248557,4.49894267,5
white,25.1080002,-22.18747041,6
white,28.3780006,-5.452614166,5
white,-34.69164081,-15.73137325,5
white,-66.88824744,-28.4073286,6
white,-21.68137212,-10.11583308,5
white,-70.20958541,-15.88899305,6
white,22.64454255,36.24411227,8
white,-97.10314889,70.20674412,5
white,14.35419609,19.66895127,5
white,-78.2643915,56.36888786,5
white,-48.27973555,13.92667332,4
white,-30.15847905,-2.919633419,5
white,49.09154273,-0.948888033,6
white,-15.96895922,-12.60859012,6
white,42.85144112,3.489869504,8
white,-12.22031263,0.772560708,5
white,-72.93797226,-13.53022905,6
white,-46.59055615,11.30333132,4
white,40.81938106,-0.228718735,6
white,2.054241524,-21.22370286,6
white,-41.09889686,-27.63981025,5
white,-75.32110377,-8.936911256,5
white,-67.44374117,0.421793151,6
white,10.71610808,3.939221399,6
white,43.75969427,23.34837498,7
white,71.18866839,10.13449463,6
white,12.43112703,-18.24111232,7
white,8.689599385,-3.855757731,6
white,46.75869555,-2.797502483,5
white,-87.66399878,2.186056036,5
white,12.66046029,-15.11760618,5
white,16.72523114,-0.411160023,6
white,39.5265409,-10.92557868,5
white,-7.415476109,2.097725744,6
white,-45.8557363,-2.952541572,5
white,-66.15241887,-10.36870187,5
white,2.30558074,-10.80232253,5
white,-87.9496192,-18.76405624,5
white,-50.388615,-8.466858598,6
white,-40.2630763,25.58192664,6
white,-4.978695789,-7.478715495,6
white,31.72547517,-1.579663856,7
white,-65.67705323,-5.41183721,5
white,58.3345667,-15.09928888,4
white,85.38302401,-7.762367648,3
white,-50.86429391,-5.643855803,6
white,-13.84925163,2.49594454,6
white,48.22878131,1.970945073,6
white,-144.6399876,-21.10563649,5
white,-47.9977744,-27.65963114,4
white,-52.81266844,-28.98060276,4
white,-7.048913593,0.211416011,6
white,34.68910349,-12.21777867,8
white,63.27742204,8.085503784,6
white,-27.83841383,14.41294115,5
white,-46.82456904,-24.25195131,4
white,-43.933631,-23.46061806,4
white,37.64936068,-18.75250196,4
white,54.23190439,7.600243357,8
white,7.392193187,0.964825594,8
white,-17.4395926,-7.72671735,6
white,0.466742149,7.357434197,7
white,-0.759882952,8.058059943,6
white,-117.0181788,-7.914106343,5
white,-57.62676421,-22.99285824,5
white,-75.79492066,-30.71785795,5
white,40.72872387,-11.57962864,6
white,45.16862812,3.005652494,6
white,62.94619345,-1.447831419,6
white,37.15530311,-9.557483275,4
white,33.74085705,-8.418618189,4
white,-72.289728,18.7005107,6
white,16.15841491,-12.18176937,6
white,10.26305091,-9.676051314,5
white,-55.39768164,9.87105148,5
white,39.0919878,-1.686811951,6
white,30.33744207,-4.048764352,6
white,-76.71912343,-11.39994117,5
white,28.54242276,-4.621373344,4
white,-78.54666929,-26.55504209,6
white,-72.79259725,-3.945751508,6
white,-76.17297387,-5.133020058,4
white,-53.94395855,-21.88632708,4
white,33.37497124,-3.320122473,5
white,-78.52615825,-26.56157556,6
white,-67.27364056,-7.819852018,5
white,40.61863021,0.71361141,5
white,-76.30962236,12.73411633,5
white,21.59609501,-6.382764166,7
white,-63.60481462,1.492017983,5
white,-68.41235547,-25.83874769,5
white,24.3233571,-11.98777715,6
white,-32.54024895,-12.04517147,6
white,-98.71656445,9.373414291,6
white,-62.66098226,9.951749143,5
white,-42.37029354,4.071626326,5
white,-65.29350546,8.197478233,5
white,-96.21368395,2.980462232,6
white,-115.5594951,-17.77135891,6
white,-3.566892517,-27.83649534,4
white,-42.73282048,-17.73293189,5
white,-12.03193021,-4.27971821,6
white,6.491355651,3.00172011,6
white,-24.71614954,7.845434356,5
white,-23.69005775,-29.3097274,6
white,-61.10781077,-19.51999685,5
white,-80.47655166,-16.84578691,5
white,-71.45796102,-13.85628744,5
white,-71.32190362,-14.3399015,5
white,7.613428259,-12.27022781,6
white,26.76242346,-9.281081983,6
white,-48.882396,13.56199748,6
white,-20.07173436,-2.183776834,5
white,1.355113523,0.344218723,7
white,-3.72713978,-0.001864018,6
white,-68.01084351,5.578214362,5
white,-58.11098966,-3.268073674,6
white,-18.45119368,-3.893188081,6
white,-8.872587972,-6.209797381,5
white,70.2386073,-5.659536396,5
white,69.01640629,-4.961310377,5
white,-45.85334047,-10.25635224,7
white,12.91229917,3.502562317,5
white,-27.97658271,11.24517814,5
white,-25.51649732,9.841766795,5
white,11.15421134,-5.261598107,6
white,60.60556527,7.2307054,6
white,20.27032391,-0.70181181,5
white,-36.93275468,-11.18797068,5
white,-32.3123904,-21.16391948,7
white,44.58362,-11.4398278,6
white,-1.127044529,-15.49509297,6
white,57.16946047,-3.02406624,7
white,23.86191144,-10.0850213,5
white,-14.69380116,13.56310439,6
white,-81.12548157,1.778811829,6
white,-1.457842957,-17.73483808,6
white,26.95599311,-6.13524676,5
white,-77.56336932,-16.50185585,6
white,-66.54590496,1.603455893,6
white,-57.1969246,5.206273679,5
white,-71.29572084,7.55641422,6
white,13.89783059,6.084313231,5
white,17.48147359,-5.605708279,6
white,-35.3298603,-12.30516525,6
white,32.43049371,-15.86528083,6
white,-65.14862344,-3.242636556,5
white,1.886719803,-14.76320468,4
white,-19.58766963,4.979817262,5
white,45.24019631,-10.19453601,5
white,4.256916944,-1.526989148,5
white,-36.99381571,-7.929574971,6
white,-52.92953307,-10.23514354,5
white,24.0364462,-18.34296247,4
white,-40.34949049,8.644351789,6
white,-55.65179083,-12.85594135,6
white,-79.53830478,7.387500886,6
white,-2.910515076,0.315661732,7
white,-42.21719444,-0.945973156,6
white,7.326529547,-15.41478885,5
white,-66.39127349,-6.635424052,6
white,-83.90683509,11.47098694,6
white,71.81694275,4.076902664,6
white,-1.537128585,-23.2533605,5
white,-10.07067123,-3.728696061,7
white,101.9585783,7.199681543,7
white,-31.00181482,-10.52150555,6
white,-90.74364841,2.337216108,6
white,-84.46874593,10.19573666,5
white,-34.04034782,-16.24889605,5
white,-0.555924436,-0.175347423,7
white,-23.21426472,-9.316423818,8
white,-36.92192073,-3.870196798,5
white,29.90994545,1.937202851,6
white,29.46865132,-0.249157541,6
white,-18.01207367,-13.98196983,5
white,-30.45283073,14.45030396,6
white,-32.28693906,-36.69812053,4
white,-16.34458723,14.42135032,5
white,45.06480249,-4.26690607,7
white,-20.2577223,-19.96064237,6
white,30.93321298,-11.86114465,6
white,-3.447120099,-5.954712775,6
white,29.38495022,-7.524553174,5
white,-38.37726971,-11.30170171,5
white,-23.90002154,-22.40332473,5
white,21.49668175,-1.388199976,6
white,-16.06348193,-23.08262439,6
white,-34.14548977,-18.54051997,5
white,11.00442323,-5.213849315,5
white,-76.3590775,7.207463597,6
white,-53.6805497,2.267801111,5
white,33.04969437,-18.6990041,5
white,-15.618223,24.71349739,7
white,-20.52943423,27.51644095,7
white,-36.94774754,9.846866748,5
white,5.126018066,-17.2790716,5
white,39.4368241,-14.08221738,6
white,5.511106513,2.744530847,5
white,-19.92630116,-12.73612085,6
white,-105.8073056,-3.763222919,5
white,60.06019984,-2.228515425,7
white,4.154516372,5.269123342,5
white,-73.90072262,5.800521965,6
white,4.621947483,-8.932100751,6
white,56.93382108,9.332076745,6
white,85.02211629,-2.671874843,5
white,-44.97651313,-16.38917711,5
white,-25.21379198,29.35634847,5
white,-56.54728999,36.55124005,6
white,-96.99411723,14.071849,5
white,-73.79879486,8.981752455,5
white,29.57895584,18.45496903,7
white,26.5576382,21.75813403,6
white,-36.32510924,-8.470793101,5
white,-28.69894808,-24.16339849,7
white,51.92839782,-6.549097287,6
white,-13.36727262,-14.05855929,4
white,1.510370872,13.14047135,6
white,-11.48422958,-14.3789824,7
white,-5.563031124,-4.662107846,5
white,-13.38804103,11.09951184,5
white,35.22723808,-14.1048105,7
white,-24.03523635,-24.24523129,5
white,-66.22474211,-25.40387655,5
white,16.08795189,26.14613179,6
white,-52.59218268,9.800577196,6
white,1.029082479,16.8293233,7
white,-54.13232448,15.5862467,5
white,28.72464761,9.947471147,7
white,113.625682,-1.066145543,6
white,-15.50851817,-17.72081324,6
white,-65.70226086,-5.414688305,6
white,-74.02825875,-1.459641252,6
white,-40.97236519,-1.65356666,5
white,-85.76595543,3.612829731,5
white,-1.327537248,-6.377242746,5
white,59.20480898,0.690387082,5
white,4.363120727,13.94976138,7
white,7.518298139,15.54679386,7
white,-11.30305075,-7.14578804,6
white,-8.55260231,3.322326636,5
white,-35.01236297,46.35416219,5
white,1.079327625,1.299435868,7
white,8.00354768,6.306880289,7
white,-80.81499663,-14.69319762,6
white,-67.1429417,19.94560854,5
white,30.53433937,-4.099377461,6
white,35.75632855,10.82640147,7
white,-54.34942283,12.42839519,5
white,-37.0491427,-4.72656672,5
white,-50.15293978,-21.72194642,5
white,50.93841379,4.599346098,6
white,30.38317141,15.5318679,6
white,51.22918406,15.00324384,6
white,48.51511385,5.989162241,6
white,-25.75505718,14.04470899,5
white,50.06135595,-7.997235349,5
white,-10.380517,-14.1809381,5
white,-45.01469141,9.630765679,6
white,22.55593303,9.35696164,7
white,70.84876605,-7.575751873,7
white,7.942068876,10.42586402,5
white,-5.370645201,-7.364123622,6
white,-26.0629488,1.271511933,5
white,-5.753032149,-11.91407823,5
white,52.68076839,24.78199151,7
white,-13.29351069,6.953676838,5
white,-170.5732095,-4.109445237,5
white,-73.80987548,17.1758397,5
white,-63.22328897,8.678321641,4
white,3.913536745,17.62421611,7
white,-28.24331697,23.63631558,7
white,64.21091615,9.247901111,6
white,-18.16554157,-4.86370097,6
white,-42.00250893,-0.12476375,6
white,23.54246453,17.80375187,6
white,54.82134174,-5.767510484,8
white,44.24808562,13.27132087,7
white,19.78281447,-15.17581943,5
white,-5.208939833,1.685895821,7
white,9.867607446,-11.83318307,7
white,20.45290696,-8.944518378,6
white,-43.00037534,-1.274349205,5
white,-5.208928914,1.685961464,7
white,13.32971035,15.33669999,7
white,117.1260463,0.972991874,6
white,19.73847396,-6.953783947,7
white,19.73848322,-6.953731617,7
white,43.34720758,9.747603503,6
white,-11.40622549,-6.2016123,6
white,-2.661666464,-15.28326516,5
white,27.71490748,1.481803675,6
white,13.25217055,21.24024288,6
white,-14.52311526,7.653294982,6
white,6.267528383,-18.82528049,6
white,9.058585662,2.465401352,6
white,39.77184984,3.6358424,7
white,-53.62601095,7.232492796,5
white,15.18813423,-5.152290409,6
white,30.30542741,-0.814530643,6
white,-23.60543322,-22.04472753,6
white,-3.55722601,-8.251658164,6
white,17.81561357,-4.244400101,6
white,-43.93584978,-10.61619744,6
white,37.19093327,-9.538266812,5
white,68.14020996,-2.002298985,7
white,1.446644659,9.058239161,5
white,-70.20199756,15.09193404,6
white,-68.18202432,11.49567598,6
white,-75.71192858,4.348139975,6
white,-55.52504207,6.694916954,6
white,-53.63005011,17.73687521,5
white,-14.32044624,-14.30571636,5
white,-46.41457717,-0.135593165,5
white,-55.35138531,9.853225788,6
white,-43.24136233,-0.319055939,6
white,-12.10466912,21.77500035,6
white,70.40366213,1.629200002,6
white,-26.73080402,11.44158256,6
white,45.20859804,6.211910354,7
white,-29.53657727,-21.26640093,5
white,35.7228929,6.740335621,7
white,9.666381011,-3.600157244,6
white,-22.8073631,22.11456521,5
white,48.03501635,-0.28208645,6
white,16.07242891,3.33981378,6
white,-86.76209637,29.37539668,6
white,59.17708316,4.782583197,7
white,-52.49049535,-8.05311124,5
white,-33.21130006,-14.18522496,5
white,8.045654432,-20.60691725,5
white,-7.766969614,13.60064222,6
white,42.08598982,5.473145383,7
white,8.571944659,-8.801651944,5
white,38.54800832,0.256138838,7
white,-12.82115155,16.44839253,6
white,-30.34171963,6.195937402,6
white,95.78805419,-0.694773915,6
white,41.11727713,-5.270570485,7
white,-6.804696316,7.445625948,6
white,6.132146776,15.39721893,6
white,-47.4479979,50.22668825,8
white,27.57017695,10.63141802,6
white,4.479131398,-19.38716253,6
white,70.23068911,-1.515180889,8
white,113.35654,-0.101671208,5
white,-102.2595474,-15.45081782,5
white,-101.1839361,-20.20879028,6
white,43.26548992,-5.718706531,5
white,37.18509382,-6.326692484,6
white,-3.926008596,-11.35790012,6
white,-7.785154945,-12.41152445,6
white,-20.21054888,11.02047472,5
white,-17.55749511,-32.82155719,5
white,25.92046408,-25.0708892,6
white,-20.39506736,18.37425104,6
white,23.01874294,-12.12346884,6
white,40.60520088,12.13666675,6
white,-86.33151794,-29.52930926,7
white,2.050151284,1.582133434,6
white,-1.688228098,3.727107105,7
white,46.13719482,-0.815393618,7
white,5.271173615,3.72179519,8
white,1.920816612,0.743786069,8
white,28.32856117,-3.666453017,6
white,31.31803297,15.80885811,5
white,27.8191319,-24.51796733,5
white,-17.5907877,-31.09508691,6
white,-70.37581778,-22.25792103,6
white,-70.40088684,-22.24993567,6
white,-19.75104693,-4.928241073,5
white,71.64134695,-8.148201525,6
white,-38.99724626,-4.360104641,5
white,-41.18751814,-3.923246893,5
white,-56.86825135,11.52692948,5
white,-48.72652192,4.432145313,5
white,28.25301805,11.88324981,7
white,-14.03175853,-1.565492726,5
white,57.43273895,-4.87422671,8
white,22.82373003,5.189201439,7
white,9.356928292,12.90016187,7
white,63.2111042,-10.59207527,6
white,41.4500607,-8.018832788,8
white,13.61715774,4.736526826,6
white,-15.17005439,13.7069378,5
white,-18.22370284,13.84805124,5
white,-51.69856348,11.85115536,6
white,-12.43071019,-13.7463231,7
white,39.38660922,-2.665962319,7
white,12.21403855,-9.118765031,5
white,29.46729891,-0.248785118,6
white,69.56716507,-2.752948759,7
white,68.32099806,-2.065628741,5
white,13.88202746,-7.626609489,5
white,-19.5789031,30.10162317,4
white,6.507590573,30.7975931,6
white,13.08885085,18.05504154,5
white,-101.8908471,-20.53529407,5
white,-9.857484137,-12.8776434,5
white,82.77908199,5.106743809,6
white,-38.0391383,7.302839223,6
white,-24.39606748,-0.432574398,6
white,-61.24802624,1.001252246,6
white,-5.280171011,17.18219782,7
white,-31.01971591,-12.26662506,5
white,-9.268174453,22.58559592,5
white,-46.04908176,-16.62450088,5
white,67.87414421,-4.255083378,6
white,27.82309627,-5.833671666,7
white,15.46990208,20.79566339,6
white,-16.34878864,-4.295798361,6
white,58.88566169,-5.648868749,7
white,46.94476863,11.78249697,7
white,46.82826111,0.414030561,6
white,42.69916943,-6.975889618,6
white,46.91480354,0.380651304,6
white,48.57911657,1.872560652,6
white,41.6456227,0.073831653,5
white,53.30592378,-4.963013879,7
white,48.26052244,18.36539059,5
white,-11.62012368,17.52104054,5
white,-66.93780956,-31.60427854,5
white,-4.534082755,19.81868103,5
white,53.38198578,-1.791841375,5
white,-16.47906616,-2.483748854,5
white,33.79310399,14.40665054,6
white,36.46593226,3.861279401,6
white,-8.435145272,9.160568183,7
white,9.70883271,-3.578078229,7
white,38.76458471,14.80296564,8
white,20.13158342,18.94030898,6
white,-14.48874208,28.11681551,6
white,51.74899219,-9.674291694,6
white,63.41217926,0.752162307,6
white,22.13548991,3.9602814,6
white,19.25903687,-8.223230822,7
white,13.54992632,-13.93789111,5
white,30.82968548,-1.843703913,6
white,55.41053891,-0.39547756,6
white,-37.98159147,49.7242264,7
white,40.09462969,14.07539144,8
white,5.574048757,41.93618926,7
white,-4.029733337,22.0103981,5
white,-34.4343558,32.12195463,5
white,-0.572407154,-0.151969113,6
white,50.53645096,2.409592364,6
white,73.91947122,6.86531175,5
white,40.99910071,14.33814411,7
white,11.18392791,5.244692148,5
white,59.27490427,-3.418125664,7
white,23.6121069,1.428623657,7
white,51.07872966,2.806448847,6
white,39.54828808,-6.815004355,5
white,54.32380941,3.477140049,5
white,116.2425983,0.663684754,4
white,8.481096377,-11.96265165,6
white,-8.340394174,27.86506975,8
white,-11.67393045,2.044935683,6
white,-101.8903109,5.465518198,5
white,-28.16679798,44.09843577,7
white,70.32065692,5.75396954,7
white,-37.12986189,-25.72024004,5
white,-79.78185897,-14.45070897,5
white,59.91234996,5.975853071,5
white,-18.99428147,19.96216479,5
white,38.42975304,12.56164204,6
white,43.47725521,12.93689159,7
white,56.75238855,6.183124093,6
white,21.27115569,10.96655508,7
white,-20.21588758,-0.382174461,5
white,-50.50903294,11.16544967,5
white,65.51610809,4.428832304,6
white,65.25313779,5.393270837,6
white,-35.38056648,4.966559176,5
white,-18.09369573,-1.667950664,5
white,-63.03923958,-2.792266278,5
white,57.80715148,2.312577691,6
white,3.232845899,23.71605814,6
white,21.0821634,-3.564921239,7
white,75.0109169,-0.190222666,6
white,17.5835817,8.096268917,5
white,49.06902976,-9.119147074,4
white,-60.19720931,-24.76202483,6
white,-2.125482965,8.836045435,8
white,4.379390624,7.520439041,6
white,17.04336312,9.130603478,6
white,-65.17307788,15.45895224,5
white,81.35518429,-0.535862361,8
white,-5.458510697,9.051230383,7
white,-21.31884562,41.82088775,8
white,-62.00095808,18.5069328,6
white,75.15117409,-4.338126684,5
white,55.08297063,-18.11968364,4
white,73.22403013,-4.864649931,5
white,35.98521902,16.27614982,8
white,5.09665186,16.04612001,6
white,30.64044498,-13.21244184,5
white,-38.30687996,4.177568533,5
white,-13.12995199,0.544987985,8
white,31.10241737,0.397123265,6
white,-48.46064192,7.560134315,6
white,-0.398398789,-5.219630812,6
white,35.4060631,-18.30600346,5
white,39.80439202,-7.788138661,5
white,34.17930418,-17.60632549,5
white,58.87170978,5.771695365,7
white,15.52633336,-2.912876584,5
white,49.3173949,14.48606002,6
white,41.33487546,13.35772681,6
white,47.90085485,3.867772705,7
white,20.40943345,12.11078818,7
white,23.57903131,1.422087983,6
white,46.80532663,-8.670234458,5
white,22.60361075,9.362578473,7
white,8.286252545,5.355239492,5
white,18.78843195,1.009285133,8
white,18.59720768,3.350777295,6
white,-14.64507045,13.55677915,5
white,63.91752114,-1.185370114,6
white,31.0392265,-17.4406471,5
white,9.928039964,-1.339100953,6
white,22.20092822,21.73958772,6
white,-33.14963882,28.19211227,6
white,12.83125512,2.672988909,6
